cnn_row,seq_id,fold,source,class_label,target_frame_path
669,0ea1fd5ec542ce5d980796ad13a769c7,train,training,left-turn,data/processed/waymo_e2e/training/0ea1fd5ec542ce5d980796ad13a769c7_40.npz
670,514c77ab304b03f455bc895b997d50ac,train,training,straight,data/processed/waymo_e2e/training/514c77ab304b03f455bc895b997d50ac_31.npz
671,aa46f444b07a409b8c2420a4515c988e,train,training,straight,data/processed/waymo_e2e/training/aa46f444b07a409b8c2420a4515c988e_31.npz
672,ed3d8a78e7a094cd67d183315f3cd472,train,training,left-turn,data/processed/waymo_e2e/training/ed3d8a78e7a094cd67d183315f3cd472_119.npz
673,a42ade86866dc0cd19ee95eafc1b91c8,train,val,right-turn,data/processed/waymo_e2e/val/a42ade86866dc0cd19ee95eafc1b91c8_10.npz
674,3646f12d178c6b1a8a101f7fb4039af2,train,training,left-turn,data/processed/waymo_e2e/training/3646f12d178c6b1a8a101f7fb4039af2_168.npz
675,e60b1bf673d5b0b333b637e7d69ca252,train,training,right-turn,data/processed/waymo_e2e/training/e60b1bf673d5b0b333b637e7d69ca252_152.npz
676,61b71919fef7978a8b3ccc77688572ca,train,training,right-turn,data/processed/waymo_e2e/training/61b71919fef7978a8b3ccc77688572ca_126.npz
677,d60ffc64e51120e8bef98c4f8330232c,train,training,right-turn,data/processed/waymo_e2e/training/d60ffc64e51120e8bef98c4f8330232c_134.npz
678,b23e190a9c8023322f81c14a459b6935,train,training,straight,data/processed/waymo_e2e/training/b23e190a9c8023322f81c14a459b6935_29.npz
679,62f0156c7569d3c2e942355b1ae86095,train,val,left-turn,data/processed/waymo_e2e/val/62f0156c7569d3c2e942355b1ae86095_153.npz
680,7cf744f7d61876a19fab07541680e9c4,train,training,left-turn,data/processed/waymo_e2e/training/7cf744f7d61876a19fab07541680e9c4_217.npz
681,daa109a86d1ac6948f521187caee160e,train,training,straight,data/processed/waymo_e2e/training/daa109a86d1ac6948f521187caee160e_30.npz
682,d67384eb34b2ce52f948e1ebd60afb8d,train,training,right-turn,data/processed/waymo_e2e/training/d67384eb34b2ce52f948e1ebd60afb8d_67.npz
683,175efb9dc564dc20b677dc20eb4eab57,train,training,left-turn,data/processed/waymo_e2e/training/175efb9dc564dc20b677dc20eb4eab57_159.npz
684,322f9f40264b2e90e2745eb1f2de039f,train,training,right-turn,data/processed/waymo_e2e/training/322f9f40264b2e90e2745eb1f2de039f_74.npz
685,b2f1ea173b28f5fa693f194d34aa4e3c,train,training,left-turn,data/processed/waymo_e2e/training/b2f1ea173b28f5fa693f194d34aa4e3c_177.npz
686,9afcd66a3b15279cd905af9b0b1cc3c2,train,training,straight,data/processed/waymo_e2e/training/9afcd66a3b15279cd905af9b0b1cc3c2_94.npz
687,92df7a3d56263f9bac047b83efc0c03f,train,training,right-turn,data/processed/waymo_e2e/training/92df7a3d56263f9bac047b83efc0c03f_156.npz
688,b6f3c55758b8c847063c1fe9e5154a08,train,val,straight,data/processed/waymo_e2e/val/b6f3c55758b8c847063c1fe9e5154a08_10.npz
689,0fa02d086dfd52bffdb1d854fe1a110c,train,training,straight,data/processed/waymo_e2e/training/0fa02d086dfd52bffdb1d854fe1a110c_31.npz
690,3a5443d94fedb99fcba4e75547dc8f82,train,training,left-turn,data/processed/waymo_e2e/training/3a5443d94fedb99fcba4e75547dc8f82_31.npz
691,cbda6736d412334da820e864419308b5,train,training,left-turn,data/processed/waymo_e2e/training/cbda6736d412334da820e864419308b5_41.npz
692,aa2d7eccc3b82464dce08c23fbeb565c,train,training,straight,data/processed/waymo_e2e/training/aa2d7eccc3b82464dce08c23fbeb565c_29.npz
693,12663770f0360a2c0eb58225aea2d508,train,training,straight,data/processed/waymo_e2e/training/12663770f0360a2c0eb58225aea2d508_30.npz
694,4dec2b1c8d324c6d5cae25b32a2b0c5d,train,training,straight,data/processed/waymo_e2e/training/4dec2b1c8d324c6d5cae25b32a2b0c5d_122.npz
695,6b570abeb044cf89ca94d8b85ac1e78d,train,training,straight,data/processed/waymo_e2e/training/6b570abeb044cf89ca94d8b85ac1e78d_31.npz
696,de5200e091f690269a040fe4a99b041b,train,training,right-turn,data/processed/waymo_e2e/training/de5200e091f690269a040fe4a99b041b_30.npz
697,09a0015da9bb65d3a40ae5e0f01fc210,train,training,straight,data/processed/waymo_e2e/training/09a0015da9bb65d3a40ae5e0f01fc210_123.npz
698,85b27c502fee1289a26253dc32038ffe,train,training,left-turn,data/processed/waymo_e2e/training/85b27c502fee1289a26253dc32038ffe_77.npz
699,c379b6785c1ec40bed27a6e20ce4f408,train,training,straight,data/processed/waymo_e2e/training/c379b6785c1ec40bed27a6e20ce4f408_10.npz
700,276512cd80c65fed48986b6a892b672e,train,training,left-turn,data/processed/waymo_e2e/training/276512cd80c65fed48986b6a892b672e_30.npz
701,fd528a1b356e3b453ecb3c585ba99ce8,train,training,straight,data/processed/waymo_e2e/training/fd528a1b356e3b453ecb3c585ba99ce8_67.npz
702,7f8ff56b560d1b527f9d1b57e20e5532,train,training,right-turn,data/processed/waymo_e2e/training/7f8ff56b560d1b527f9d1b57e20e5532_71.npz
703,362c7e74f9e4d2579f4c9fac9964ad44,train,training,straight,data/processed/waymo_e2e/training/362c7e74f9e4d2579f4c9fac9964ad44_31.npz
704,73f5dd10b9ea0a1c60addb389f7e6165,train,training,straight,data/processed/waymo_e2e/training/73f5dd10b9ea0a1c60addb389f7e6165_11.npz
705,b7f27692a540399e77c98c7034b68056,train,training,straight,data/processed/waymo_e2e/training/b7f27692a540399e77c98c7034b68056_9.npz
706,be5683ba52d625cfb3956e90c5e2c5ff,train,training,right-turn,data/processed/waymo_e2e/training/be5683ba52d625cfb3956e90c5e2c5ff_91.npz
707,bc7bc71b74b7049bdfa7461496ad90e3,train,training,left-turn,data/processed/waymo_e2e/training/bc7bc71b74b7049bdfa7461496ad90e3_128.npz
708,67a5a02e55b949e7719f2a664b47c078,train,training,right-turn,data/processed/waymo_e2e/training/67a5a02e55b949e7719f2a664b47c078_115.npz
709,e697839b902fb1ffbbbff9e1226f8ba9,train,training,left-turn,data/processed/waymo_e2e/training/e697839b902fb1ffbbbff9e1226f8ba9_148.npz
710,804e8135ce508a79e1e59226179a66be,train,training,left-turn,data/processed/waymo_e2e/training/804e8135ce508a79e1e59226179a66be_126.npz
711,636b34fa3c2ac7f88acfc31b86916669,train,training,left-turn,data/processed/waymo_e2e/training/636b34fa3c2ac7f88acfc31b86916669_143.npz
712,9447e0b3f8a3299f685d201fd6cd8256,train,training,straight,data/processed/waymo_e2e/training/9447e0b3f8a3299f685d201fd6cd8256_29.npz
713,b3bc3bb4fd3c712bcb77619c01efd8fd,train,val,left-turn,data/processed/waymo_e2e/val/b3bc3bb4fd3c712bcb77619c01efd8fd_135.npz
714,023de465f73acb957c34bdf9299ed39b,train,val,right-turn,data/processed/waymo_e2e/val/023de465f73acb957c34bdf9299ed39b_60.npz
715,13f333c93516c300ba595f8b1f0c6cde,train,training,left-turn,data/processed/waymo_e2e/training/13f333c93516c300ba595f8b1f0c6cde_31.npz
716,7f87ac3f421f6b96269de449c0095771,train,training,left-turn,data/processed/waymo_e2e/training/7f87ac3f421f6b96269de449c0095771_143.npz
717,99e8368be1466990b0b103ce052f1ca8,train,training,right-turn,data/processed/waymo_e2e/training/99e8368be1466990b0b103ce052f1ca8_39.npz
718,0b5f55be89855c7caa9ce2e54fdfcda7,train,training,left-turn,data/processed/waymo_e2e/training/0b5f55be89855c7caa9ce2e54fdfcda7_169.npz
719,5f3acbee7923e1b69d6601c21e135f66,train,training,straight,data/processed/waymo_e2e/training/5f3acbee7923e1b69d6601c21e135f66_29.npz
720,746f990b3e5ca8b147972e7167fc9c14,train,training,straight,data/processed/waymo_e2e/training/746f990b3e5ca8b147972e7167fc9c14_30.npz
721,c732ab779a9ea1b18b8c5cca49d12b53,train,training,straight,data/processed/waymo_e2e/training/c732ab779a9ea1b18b8c5cca49d12b53_30.npz
722,cf84f705f1954e62880a0ce641fdb361,train,training,straight,data/processed/waymo_e2e/training/cf84f705f1954e62880a0ce641fdb361_137.npz
723,36bcd46c350c6037c1b9f817636455db,train,val,right-turn,data/processed/waymo_e2e/val/36bcd46c350c6037c1b9f817636455db_10.npz
724,202351a6d1b75b1d29882b3df1dc9e70,train,training,straight,data/processed/waymo_e2e/training/202351a6d1b75b1d29882b3df1dc9e70_31.npz
725,fbab5ee384b6a6c98e2557b0a6642fac,train,training,right-turn,data/processed/waymo_e2e/training/fbab5ee384b6a6c98e2557b0a6642fac_212.npz
726,9a4246c135fb7920ea12f859c789d727,train,val,right-turn,data/processed/waymo_e2e/val/9a4246c135fb7920ea12f859c789d727_10.npz
727,83f7652c4da67f7ff6996efbe9ac1e0c,train,training,right-turn,data/processed/waymo_e2e/training/83f7652c4da67f7ff6996efbe9ac1e0c_30.npz
728,e9577d8944544a10212d1a517f6737e8,train,training,left-turn,data/processed/waymo_e2e/training/e9577d8944544a10212d1a517f6737e8_155.npz
729,1bd3594ddcb2811c355c00db569327f8,train,training,right-turn,data/processed/waymo_e2e/training/1bd3594ddcb2811c355c00db569327f8_203.npz
730,7b0a15ce69d580e3725f6f6512ab128a,train,training,left-turn,data/processed/waymo_e2e/training/7b0a15ce69d580e3725f6f6512ab128a_88.npz
731,6bddf517c978aca012a8859fa75db1bd,train,training,left-turn,data/processed/waymo_e2e/training/6bddf517c978aca012a8859fa75db1bd_59.npz
732,83ed0ead7d565a46d55eecc3b3fb35c5,train,training,straight,data/processed/waymo_e2e/training/83ed0ead7d565a46d55eecc3b3fb35c5_30.npz
733,5054b565f3a93cc51f50e1d152500368,train,training,right-turn,data/processed/waymo_e2e/training/5054b565f3a93cc51f50e1d152500368_188.npz
734,5eeea0e74f97ab4d0109e22c0879c9ea,train,training,right-turn,data/processed/waymo_e2e/training/5eeea0e74f97ab4d0109e22c0879c9ea_149.npz
735,c0cfa332665ff9df65d45d17216225f7,train,training,right-turn,data/processed/waymo_e2e/training/c0cfa332665ff9df65d45d17216225f7_81.npz
736,9effddcb277b7d314d6c64364c0ca42c,train,training,left-turn,data/processed/waymo_e2e/training/9effddcb277b7d314d6c64364c0ca42c_113.npz
737,df4e9f8e3ba5e890b3cd22bd23aac3ab,train,training,straight,data/processed/waymo_e2e/training/df4e9f8e3ba5e890b3cd22bd23aac3ab_30.npz
738,e02dcd970977b20aac611dcccfe3cb53,train,training,straight,data/processed/waymo_e2e/training/e02dcd970977b20aac611dcccfe3cb53_29.npz
739,c58890aea850cfc37a1ccfa832723f36,train,val,straight,data/processed/waymo_e2e/val/c58890aea850cfc37a1ccfa832723f36_10.npz
740,4b3ea2f464700e01971df3f40f8cf14e,train,training,right-turn,data/processed/waymo_e2e/training/4b3ea2f464700e01971df3f40f8cf14e_91.npz
741,51b54fcb826b2fed862a83f37b91a838,train,training,right-turn,data/processed/waymo_e2e/training/51b54fcb826b2fed862a83f37b91a838_127.npz
742,a30e34193a7e4cbe64d571417e590fc9,train,val,right-turn,data/processed/waymo_e2e/val/a30e34193a7e4cbe64d571417e590fc9_109.npz
743,7bd681f4e99f41a477f9171d8110610a,train,training,straight,data/processed/waymo_e2e/training/7bd681f4e99f41a477f9171d8110610a_29.npz
744,56e6d1615b045805b245741a2be52ad2,train,training,left-turn,data/processed/waymo_e2e/training/56e6d1615b045805b245741a2be52ad2_71.npz
745,0fff5ea6ebf1edce430191415bb02953,train,val,straight,data/processed/waymo_e2e/val/0fff5ea6ebf1edce430191415bb02953_9.npz
746,539de58348ea5bfe691155334f48fc2b,train,training,straight,data/processed/waymo_e2e/training/539de58348ea5bfe691155334f48fc2b_11.npz
747,c555d2c9b7c204d7fc57ed9f8ad8436b,train,val,left-turn,data/processed/waymo_e2e/val/c555d2c9b7c204d7fc57ed9f8ad8436b_228.npz
748,a06d3015e09c279006007d6b0be0f83f,train,training,left-turn,data/processed/waymo_e2e/training/a06d3015e09c279006007d6b0be0f83f_153.npz
749,8babe36c1e94fe1d088edf57352b278f,train,training,straight,data/processed/waymo_e2e/training/8babe36c1e94fe1d088edf57352b278f_30.npz
750,e761c2b47aa4c7c10edbed0a0305be0f,train,training,left-turn,data/processed/waymo_e2e/training/e761c2b47aa4c7c10edbed0a0305be0f_73.npz
751,ed04a9e2719d01930b8f79796117d167,train,training,straight,data/processed/waymo_e2e/training/ed04a9e2719d01930b8f79796117d167_31.npz
752,da4a979e45b17b8b48f6e65e3d162ac4,train,val,right-turn,data/processed/waymo_e2e/val/da4a979e45b17b8b48f6e65e3d162ac4_11.npz
753,ea2425db0a8ecf1518e4be038b2be237,train,training,straight,data/processed/waymo_e2e/training/ea2425db0a8ecf1518e4be038b2be237_30.npz
754,a2c84b969f89940204122340b2baea54,train,training,straight,data/processed/waymo_e2e/training/a2c84b969f89940204122340b2baea54_53.npz
755,aebc1629d91e5bdef01b1d577534c556,train,training,straight,data/processed/waymo_e2e/training/aebc1629d91e5bdef01b1d577534c556_31.npz
756,20d3de4bb2bf30448705aea8a8cf0c46,train,training,right-turn,data/processed/waymo_e2e/training/20d3de4bb2bf30448705aea8a8cf0c46_29.npz
757,8e30b38c9c538b412e135b1d15c58e68,train,training,straight,data/processed/waymo_e2e/training/8e30b38c9c538b412e135b1d15c58e68_30.npz
758,2df2b6f1723718028d41345a9aed4ca4,train,training,straight,data/processed/waymo_e2e/training/2df2b6f1723718028d41345a9aed4ca4_31.npz
759,aa2c20499e8a50b86e4930733f154f59,train,training,straight,data/processed/waymo_e2e/training/aa2c20499e8a50b86e4930733f154f59_10.npz
760,a81813b3aa8e414e143a70d960a6dde8,train,training,right-turn,data/processed/waymo_e2e/training/a81813b3aa8e414e143a70d960a6dde8_138.npz
761,32726e9a1c60b9c89967c8d1711d5ea3,train,training,left-turn,data/processed/waymo_e2e/training/32726e9a1c60b9c89967c8d1711d5ea3_217.npz
762,15705ac06ef6d08d9e7a3ed96eba845b,train,training,straight,data/processed/waymo_e2e/training/15705ac06ef6d08d9e7a3ed96eba845b_30.npz
763,ca94b684137275c69dbaccd74a0ba047,train,training,left-turn,data/processed/waymo_e2e/training/ca94b684137275c69dbaccd74a0ba047_76.npz
764,c1f738ec188cac7a7379b8fca8d4601a,train,training,straight,data/processed/waymo_e2e/training/c1f738ec188cac7a7379b8fca8d4601a_31.npz
765,9cbf6a3d2954db5fee34ebca1a4dda6e,train,training,left-turn,data/processed/waymo_e2e/training/9cbf6a3d2954db5fee34ebca1a4dda6e_108.npz
766,2eaeb71750209bd465b300c6b9d6f4c7,train,training,right-turn,data/processed/waymo_e2e/training/2eaeb71750209bd465b300c6b9d6f4c7_39.npz
767,d708c3e03cb353f0c238af27c5297166,train,training,left-turn,data/processed/waymo_e2e/training/d708c3e03cb353f0c238af27c5297166_63.npz
768,1ab9a2ce575019750c83ea71a7124f78,train,training,left-turn,data/processed/waymo_e2e/training/1ab9a2ce575019750c83ea71a7124f78_9.npz
769,74b86f8bddf5f62a9eaac7ec8f2ecfcd,train,training,right-turn,data/processed/waymo_e2e/training/74b86f8bddf5f62a9eaac7ec8f2ecfcd_142.npz
770,3107aeb92c9f24ba3aa16162a9cf3a39,train,training,straight,data/processed/waymo_e2e/training/3107aeb92c9f24ba3aa16162a9cf3a39_30.npz
771,fd039b1d7ab769f228f3717ab41f92a2,train,val,straight,data/processed/waymo_e2e/val/fd039b1d7ab769f228f3717ab41f92a2_10.npz
772,68608d0de02cea890ca29c9a095fcae5,train,training,left-turn,data/processed/waymo_e2e/training/68608d0de02cea890ca29c9a095fcae5_131.npz
773,7fd7ba6d886ff79cda1015b8c35c4a7d,train,training,straight,data/processed/waymo_e2e/training/7fd7ba6d886ff79cda1015b8c35c4a7d_29.npz
774,c35a8899cc72f064387f1175740d8416,train,training,right-turn,data/processed/waymo_e2e/training/c35a8899cc72f064387f1175740d8416_161.npz
775,488e6713cc9a329ba6c73b77b12b84f8,train,training,right-turn,data/processed/waymo_e2e/training/488e6713cc9a329ba6c73b77b12b84f8_94.npz
776,64c80553da7d33ccd8dddc6698704719,train,training,straight,data/processed/waymo_e2e/training/64c80553da7d33ccd8dddc6698704719_10.npz
777,fa2c38636935aac2fa8674070533ff55,train,training,straight,data/processed/waymo_e2e/training/fa2c38636935aac2fa8674070533ff55_30.npz
778,46eaaa7a82f4c3a80a134f672f905b7e,train,val,straight,data/processed/waymo_e2e/val/46eaaa7a82f4c3a80a134f672f905b7e_124.npz
779,6321452e4fe9b1bf7883fbba3c521ba7,train,val,straight,data/processed/waymo_e2e/val/6321452e4fe9b1bf7883fbba3c521ba7_9.npz
780,636b65a9c3baef947a42753bef0c34f8,train,training,right-turn,data/processed/waymo_e2e/training/636b65a9c3baef947a42753bef0c34f8_45.npz
781,b90db12414aa45811bad50cc67791a51,train,training,left-turn,data/processed/waymo_e2e/training/b90db12414aa45811bad50cc67791a51_136.npz
782,053167f81996a833d06a5ff6973def32,train,training,straight,data/processed/waymo_e2e/training/053167f81996a833d06a5ff6973def32_29.npz
783,ce8a64c3bb081802d78fe47ed27ed002,train,training,right-turn,data/processed/waymo_e2e/training/ce8a64c3bb081802d78fe47ed27ed002_166.npz
784,bc5b2f255e0dfa316334738c30c04986,train,val,right-turn,data/processed/waymo_e2e/val/bc5b2f255e0dfa316334738c30c04986_82.npz
785,62e4dc179a6323f6d9092c16ec95ab90,train,training,left-turn,data/processed/waymo_e2e/training/62e4dc179a6323f6d9092c16ec95ab90_135.npz
786,c41caadf059c69f4eb701d7b7e29a2e9,train,training,straight,data/processed/waymo_e2e/training/c41caadf059c69f4eb701d7b7e29a2e9_10.npz
787,7243456e8ca88a65cd7ac3ede06b12f8,train,training,straight,data/processed/waymo_e2e/training/7243456e8ca88a65cd7ac3ede06b12f8_30.npz
788,a71f7cb3b0779f619ff980590ea6c9c5,train,training,right-turn,data/processed/waymo_e2e/training/a71f7cb3b0779f619ff980590ea6c9c5_180.npz
789,96005d2c7a3a96570ea6d1ad05603f12,train,training,straight,data/processed/waymo_e2e/training/96005d2c7a3a96570ea6d1ad05603f12_29.npz
790,2a5310a767721eb2e05e074cf03ec77e,train,training,straight,data/processed/waymo_e2e/training/2a5310a767721eb2e05e074cf03ec77e_29.npz
791,dd7e52e9f9e1ae9c50e476b3340d1226,train,val,straight,data/processed/waymo_e2e/val/dd7e52e9f9e1ae9c50e476b3340d1226_10.npz
792,93b3978d36d34e57a1a82b7391d98747,train,training,right-turn,data/processed/waymo_e2e/training/93b3978d36d34e57a1a82b7391d98747_192.npz
793,519ff17090df1571d0c70c7077621ce1,train,training,straight,data/processed/waymo_e2e/training/519ff17090df1571d0c70c7077621ce1_30.npz
794,5b1f21412588872c2ef89f817a3dd43c,train,training,right-turn,data/processed/waymo_e2e/training/5b1f21412588872c2ef89f817a3dd43c_170.npz
795,af866bf3ee8c953b61bc1c62628e09db,train,training,right-turn,data/processed/waymo_e2e/training/af866bf3ee8c953b61bc1c62628e09db_149.npz
796,e23049502ac775ce177d9f75929d565c,train,training,right-turn,data/processed/waymo_e2e/training/e23049502ac775ce177d9f75929d565c_127.npz
797,85f35f57dbbcf9602a64a7bb6e9a2480,train,training,straight,data/processed/waymo_e2e/training/85f35f57dbbcf9602a64a7bb6e9a2480_29.npz
798,be0ae6dcf218ee3924b30626ac4781fc,train,training,straight,data/processed/waymo_e2e/training/be0ae6dcf218ee3924b30626ac4781fc_31.npz
799,4279c9915c83c1dff1ead0cc6dcdfbec,train,training,right-turn,data/processed/waymo_e2e/training/4279c9915c83c1dff1ead0cc6dcdfbec_9.npz
800,bbaacc9b2a4e738d3720da40db9661bd,train,training,straight,data/processed/waymo_e2e/training/bbaacc9b2a4e738d3720da40db9661bd_10.npz
801,3ee18b224bd294dd527d3aa0f4014fd1,train,training,straight,data/processed/waymo_e2e/training/3ee18b224bd294dd527d3aa0f4014fd1_10.npz
802,fba6a9c6caaef153d331c7df602f1d6d,train,training,straight,data/processed/waymo_e2e/training/fba6a9c6caaef153d331c7df602f1d6d_30.npz
803,46d9bf6665de9c09dc462804a3be9717,train,training,straight,data/processed/waymo_e2e/training/46d9bf6665de9c09dc462804a3be9717_30.npz
804,e1486104f7d987d898d48930e3ba27bf,train,training,straight,data/processed/waymo_e2e/training/e1486104f7d987d898d48930e3ba27bf_148.npz
805,e250118a80af8e6e714c918bfb366e7b,train,training,left-turn,data/processed/waymo_e2e/training/e250118a80af8e6e714c918bfb366e7b_148.npz
806,77184b59e6df13ed3e4146f5f9891dfd,train,training,right-turn,data/processed/waymo_e2e/training/77184b59e6df13ed3e4146f5f9891dfd_132.npz
807,a23b600108091ac2c64c4792570e9088,train,training,straight,data/processed/waymo_e2e/training/a23b600108091ac2c64c4792570e9088_31.npz
808,8ad071c30a8ce8b3bbfc3bfb94d802a9,train,training,straight,data/processed/waymo_e2e/training/8ad071c30a8ce8b3bbfc3bfb94d802a9_74.npz
809,dc7a344ae73c8ab99718c6628bd731e8,train,training,straight,data/processed/waymo_e2e/training/dc7a344ae73c8ab99718c6628bd731e8_30.npz
810,39ac0a646b531ac3bc404af1b68cc2dc,train,training,straight,data/processed/waymo_e2e/training/39ac0a646b531ac3bc404af1b68cc2dc_30.npz
811,d6ea4dab948d2d1ce93216f3285a38f5,train,val,straight,data/processed/waymo_e2e/val/d6ea4dab948d2d1ce93216f3285a38f5_30.npz
812,1694ed7e928a65c946477c15ef08caab,train,training,straight,data/processed/waymo_e2e/training/1694ed7e928a65c946477c15ef08caab_29.npz
813,f33c92dc46767fb4e3d99b934aad864c,train,training,right-turn,data/processed/waymo_e2e/training/f33c92dc46767fb4e3d99b934aad864c_102.npz
814,972a3d452bb5d33d70eb3a063d6acf1a,train,training,straight,data/processed/waymo_e2e/training/972a3d452bb5d33d70eb3a063d6acf1a_29.npz
815,26b533b56f48d9c17b8c9e5977ae0336,train,training,straight,data/processed/waymo_e2e/training/26b533b56f48d9c17b8c9e5977ae0336_29.npz
816,9ae765882522b2e8852b5d522909db58,train,training,left-turn,data/processed/waymo_e2e/training/9ae765882522b2e8852b5d522909db58_48.npz
817,e350da1e9a0a9a8a5a0f2665ae0c4bdc,train,val,right-turn,data/processed/waymo_e2e/val/e350da1e9a0a9a8a5a0f2665ae0c4bdc_9.npz
